2022-03-20 11:33:11+00:00,b'RT @republikaonline: Gelaran MotoGP turut memberikan kontribusi terhadap masyarakat setempat. Beberapa orang tampak menawarkan merchandise\xe2\x80\xa6',Rafly Kurnia  | AZ 2x!
2022-03-20 11:33:08+00:00,b'RT @Rizmaya__: Indonesia Raya \n\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\n\nSirkuit Mandalika \n#IndonesianGP \n#MotoGPMandalika https://t.co/nJytZy9n29',nDay
2022-03-20 11:32:56+00:00,"b'Star dari Urutan Tujuh, Miguel Oliveira Juara MotoGP Mandalika\n\n#MotoGPMandalika\n https://t.co/rP1CqlenBI'",ideatimesdotid
2022-03-20 11:31:05+00:00,"b'RT @03__nakula: Presiden Jokowi ucapkan terima kasih untuk seluruh masyarakat NTB, karena partisipasi warga NTB dan doa seluruh rakyat Indo\xe2\x80\xa6'",🇲🇨🇲🇨🇲🇨Widjaya 🇲🇨🇲🇨🇲🇨🇲🇨
2022-03-20 11:30:56+00:00,b'RT @BiLLRaY2019: Luar biasa Sirkuit Mandalika karya Presiden Jokowi. Jasamu akan selalu dikenang bangsa ini utk selamanya\n\nTerima kasih Pak\xe2\x80\xa6',🇮🇩DeglenG🇮🇩NUSANTARA🇮🇩
2022-03-20 11:30:54+00:00,"b'Dan Yg tak pasti merinding mendengar lagu ""Dari Sabang Sampai Merauke"" Ini Bergema di sirkuit #Mandalika pastilah itu kadrun karena mereka tak menginginkan pagelaran #MotoGPMandalika berjalan sukses, mungkin juga mereka tak sepenuhnya mencintai Tanah Air Indonesia ini https://t.co/Pztz5OweNY https://t.co/Dnb3Gqfczr'",꧁⫷₲ƦΛη₫₣Λ₸♄€Ʀ⫸꧂
2022-03-20 11:30:29+00:00,b'Aku pribadi apresiasi dgn suksesnya perhelatan akbar Event International. #motogpindonesia. Meski pembalap main hujan-hujanan di arena. Pelajaran utk kedepan Jangan Percaya Pawang Hujan.  Karena Pawang juga bisa kehujanan.  Memalukan. \n\nBangga yg memalukan. \n#MotoGPMandalika',Anak Batas 🇮🇩||🇲🇾
2022-03-20 11:30:28+00:00,b'RT @campusnesiacoid: Breaking News:\nGubernur jawa barat Ridwan Hanif bertemu vlogger otomotif Ridwan Kamil di Sirkuit MotoGP Mandalika @rid\xe2\x80\xa6',‎ص
2022-03-20 11:29:21+00:00,"b'RT @Wandystjk: Wow, luar biasa full penonton\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xe2\x9c\x8a\xe2\x9c\x8a\n#MotoGPMandalika \n#IndonesianGP \n.\n. https://t.co/SQGUWS8xXP'",ir. Cloud 🇮🇩💪
2022-03-20 11:28:04+00:00,b'RT @ndorokakung: Aksi penonton ini mencuri perhatian @FabioQ20...\n\n#MotoGPMandalika\n#IndonesianGP \xf0\x9f\x87\xae\xf0\x9f\x87\xa9 https://t.co/ZNUIPsWMyR',Rezza P
2022-03-20 11:27:45+00:00,b'Kearifan lokal\n\n#MotoGPMandalika https://t.co/CTPptQyKqb',Ariefandrian
2022-03-20 11:27:32+00:00,b'RT @BiLLRaY2019: Bikin merinding...Indonesia Raya berkumandang di Mandalika\n\n#IndonesianGP \n#MotoGPMandalika https://t.co/4LvMAWkkoO',Saya 'NgAhok'
2022-03-20 11:26:59+00:00,"b'RT @03__nakula: Presiden Jokowi ucapkan terima kasih untuk seluruh masyarakat NTB, karena partisipasi warga NTB dan doa seluruh rakyat Indo\xe2\x80\xa6'",ir. Cloud 🇮🇩💪
2022-03-20 11:26:48+00:00,"b'RT @GojekOnTwitt: Terimakasih @gojekindonesia untuk semua kemeriahan dan suka cita MANDALIKA, semoga MotoGP tahun berikutnya tetap terjaga\xe2\x80\xa6'",Dkyy
2022-03-20 11:26:38+00:00,"b'RT @BadmintonLive1: Warm Up Marc Marquez terjatuh, lalu dibawa pake Helikopter ke Rumah Sakit di Mataram\n\n#MotoGP #MotoGPMandalika https://\xe2\x80\xa6'",ᴮᴱVminaremyson
2022-03-20 11:26:26+00:00,"b""RT @Rizmaya__: Semula Mencibir, Kini Terpana dgn 'Kesaktian' Pawang Hujan #MotoGPMandalika\n\nSesaat kemudian, setelah pawang melaukan ritual\xe2\x80\xa6""",#RakyatAkalSehat
2022-03-20 11:26:05+00:00,"b""RT @Rizmaya__: Semula Mencibir, Kini Terpana dgn 'Kesaktian' Pawang Hujan #MotoGPMandalika\n\nSesaat kemudian, setelah pawang melaukan ritual\xe2\x80\xa6""",Saat_Tobat♥️🇲🇨
2022-03-20 11:25:50+00:00,"b'heran kenapa banyak yg bilang pawang hujan itu memalukan, apa memalukannya ya ? itu kan cuma salah satu usaha supaya hujan berhenti &amp; race berjalan lancar \xf0\x9f\x98\x85 #MotoGP #MotoGPMandalika'",I Ketut Aras Agastya
2022-03-20 11:25:50+00:00,b'RT @BiLLRaY2019: Bikin merinding...Indonesia Raya berkumandang di Mandalika\n\n#IndonesianGP \n#MotoGPMandalika https://t.co/4LvMAWkkoO',Hadisang 🇮🇩🇮🇩 NKRI
2022-03-20 11:25:41+00:00,"b'Gelaran MotoGP turut memberikan kontribusi terhadap masyarakat setempat. Beberapa orang tampak menawarkan merchandise MotoGP di luar sirkuit. Dikatakan, momen ini memberikan penjualan yang signifikan. #livereport #MotoGP #MotoGPMandalika https://t.co/A1cjunZzeO'",Republika.co.id
2022-03-20 11:25:17+00:00,b'Ini Indonesia boskuh. Ciri khas yang bakal mengenang sepanjang sejarah Moto GP.\n\n#MotoGPMandalika https://t.co/aIHFdDcalY',Bicara Blitar
2022-03-20 11:24:33+00:00,"b'Yang tak pasti merinding mendengar lagu ""Dari Sabang Sampai Merauke"" Ini Bergema di sirkuit #Mandalika pastilah itu kadrun karena mereka tak menginginkan pagelaran #MotoGPMandalika berjalan sukses, mungkin juga mereka tak sepenuhnya mencintai Tanah Air Indonesia ini https://t.co/Uxf7jYaGTD'",꧁⫷₲ƦΛη₫₣Λ₸♄€Ʀ⫸꧂
2022-03-20 11:24:10+00:00,b'Teruntuk Mba Rara Wulandari Tolong Jangan Pindahkan Hujan Ke Sangatta.\n#MotoGPMandalika',YohanisRba
2022-03-20 11:23:44+00:00,"b'Presiden Jokowi memberikan piala kepada pemenang MotoGP Indonesia 2022 yaitu Miguel Oliveira,kemudian Fabio Quartararo menempati urutan kedua dan Johann Zarco yang menempati urutan ketiga, Minggu 20 Maret 2022.\n\n(Foto:Laily Rachev-Biro Pers Sekretariat Presiden)\n#MotoGPMandalika https://t.co/oD9OdtoWyG'",Kujangboen
2022-03-20 11:23:33+00:00,b'RT @BiLLRaY2019: Luar biasa Sirkuit Mandalika karya Presiden Jokowi. Jasamu akan selalu dikenang bangsa ini utk selamanya\n\nTerima kasih Pak\xe2\x80\xa6',M O R 🤠 🇮🇩
2022-03-20 11:23:12+00:00,b'RT @gootodotcom: Tribun VIP #MotoGPMandalika versi kearifan lokal. \xf0\x9f\x87\xae\xf0\x9f\x87\xa9 https://t.co/2EXWC3eLvq',Champlads
2022-03-20 11:22:59+00:00,"b""RT @Rizmaya__: Semula Mencibir, Kini Terpana dgn 'Kesaktian' Pawang Hujan #MotoGPMandalika\n\nSesaat kemudian, setelah pawang melaukan ritual\xe2\x80\xa6""",Petualang semu
2022-03-20 11:22:58+00:00,"b'RT @pascal26_: Penyebab banyaknya pembalap yang crash saat kualifikasi MotoGP Mandalika hari ini..\nKualifikasi live di Trans 7.\n\nAlex Rins,\xe2\x80\xa6'",Bukan Abdul
2022-03-20 11:22:45+00:00,b'RT @BiLLRaY2019: Bikin merinding...Indonesia Raya berkumandang di Mandalika\n\n#IndonesianGP \n#MotoGPMandalika https://t.co/4LvMAWkkoO',Komarudin
2022-03-20 11:22:00+00:00,b'RT @Akun___Receh: Congratulations \n#Indonesiamotogp \n#IndonesianGP \n#MotoGP\n#MotoGPMandalika\nDunia menatapmu\nMoto GP mandalika \n\xf0\x9f\x91\x8d\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\xf0\x9f\xa5\x87 ht\xe2\x80\xa6',August
2022-03-20 11:21:48+00:00,b'RT @campusnesiacoid: Breaking News:\nGubernur jawa barat Ridwan Hanif bertemu vlogger otomotif Ridwan Kamil di Sirkuit MotoGP Mandalika @rid\xe2\x80\xa6',Big☣️Freak
2022-03-20 11:21:38+00:00,"b'Oohh jadi nama pawang hujannya,Ibu Rara yaa?\nBeliau jadi MVP hari ini. Sampe trending under Sports category dong..\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n\n#IndonesianGP \n#MotoGP \n#MotoGPMandalika https://t.co/4oQTK87YwQ'",DiaaaaaN Ji (HeartbrokeN)
2022-03-20 11:20:56+00:00,b'RT @NarasiNewsroom: Fabio Quartararo gak mau kalah\xf0\x9f\x98\x86 #MotoGPMandalika #IndonesianGP\nhttps://t.co/rzN52KPAoR',Alfi Khairurizky Hrp
2022-03-20 11:20:53+00:00,b'Indonesian National Anthem : \nIndonesia Raya\n\n#IndonesianGP #MotoGPMandalika https://t.co/QTSYQgyrLa',tovic zauri
2022-03-20 11:20:50+00:00,"b'RT @Wandystjk: Wow, luar biasa full penonton\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xe2\x9c\x8a\xe2\x9c\x8a\n#MotoGPMandalika \n#IndonesianGP \n.\n. https://t.co/SQGUWS8xXP'",ManGlen - ᬫᬗ᭄ᬮᬾᬦ᭄
2022-03-20 11:20:38+00:00,b'RT @Rizmaya__: Indonesia Raya \n\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\n\nSirkuit Mandalika \n#IndonesianGP \n#MotoGPMandalika https://t.co/nJytZy9n29',Arfina_Olshop
2022-03-20 11:20:08+00:00,"b'RT @03__nakula: Presiden Jokowi ucapkan terima kasih untuk seluruh masyarakat NTB, karena partisipasi warga NTB dan doa seluruh rakyat Indo\xe2\x80\xa6'",Syaef Ki
2022-03-20 11:20:01+00:00,"b'RT @Wandystjk: Wow, luar biasa full penonton\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xe2\x9c\x8a\xe2\x9c\x8a\n#MotoGPMandalika \n#IndonesianGP \n.\n. https://t.co/SQGUWS8xXP'",suka kamu
2022-03-20 11:19:43+00:00,"b'\xe2\x80\x9cKita menunggu dan kami yakin sebentar lagi lomba bisa dimulai,\xe2\x80\x9d Carmelo Ezpeleta, CEO Dorna Sport\n\n""We are waiting and we sure the race could be started soon,"" Carmelo Ezpeleta, CEO Dorna Sport\n@MotoGP\n\n#IndonesianGP \n#MotoGP \n#MotoGPMandalika \n#MotoGPUnlimited https://t.co/b9S5NjIExb'",Simboke🌸Sarah
2022-03-20 11:19:39+00:00,"b'Tahukah kamu? Dalam ajang race motogp di Mandalika, Eiger bersama Bobobox membangun akomodasi tenda untuk penonton. Dan kabarnya akomodasi ini ludes dipesan. Dengan pemandangan menarik menghadap laut. https://t.co/TYNW6uCVch\n#mandalikaMotoGp #MotoGPMandalika https://t.co/XoVYrWdTuA'",Rumah Allidea
2022-03-20 11:19:26+00:00,"b""RT @Rizmaya__: Semula Mencibir, Kini Terpana dgn 'Kesaktian' Pawang Hujan #MotoGPMandalika\n\nSesaat kemudian, setelah pawang melaukan ritual\xe2\x80\xa6""",Hadisang 🇮🇩🇮🇩 NKRI
2022-03-20 11:19:20+00:00,b'RT @NarasiNewsroom: Pawang hujan sedang bekerja\xf0\x9f\xaa\x84\xf0\x9f\xa7\x98\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\n#MotoGPMandalika #IndonesianGP\nhttps://t.co/ZeIMN5Q1YC',dae
2022-03-20 11:19:13+00:00,b'#MotoGPMandalika udah usai saatnya melihat perdebatan Cebong dan Kardun',Nimbus Maxima
2022-03-20 11:19:12+00:00,b'RT @NarasiNewsroom: Fabio Quartararo gak mau kalah\xf0\x9f\x98\x86 #MotoGPMandalika #IndonesianGP\nhttps://t.co/rzN52KPAoR',dae
2022-03-20 11:18:48+00:00,b'RT @arzeti_bilbina: Selamat untuk para juara #MotoGP \n. . .\n@MotoGP\n\n#MotoGPMandalika #motogpindonesia #MotoGPMandalika2022 https://t.co/kl\xe2\x80\xa6',Arzeti Bilbina
2022-03-20 11:18:35+00:00,b'Selamat untuk para juara #MotoGP \n. . .\n@MotoGP\n\n#MotoGPMandalika #motogpindonesia #MotoGPMandalika2022 https://t.co/kljROmfxzY',Arzeti Bilbina
2022-03-20 11:17:24+00:00,b'RT @azoo_a200: Efek abis perhelatan mewah IndonesianGP 2022\xe2\x80\xa6. Penonton mencari cari untuk ketempat parkir (karena mobil pribadi tidak boleh\xe2\x80\xa6',Aan Priyatna 
2022-03-20 11:16:45+00:00,"b'Itu ritual anti hujan di Mandalika jatuhnya malu tingkat internasional enggak, sih, atau malu go internasional? \n#mandalikaGP #MotoGP #MotoGPMandalika'",Orang Biasa
2022-03-20 11:16:30+00:00,"b'Pawang hujan di sirkuit mandalika, bingung mau bangga apa malu wkwk mana di tonton seluruh dunia lagi \n#TRANS7 Pawang Memalukan #MotoGPMandalika https://t.co/Pao3XTOhg9'",ᴍᴜʜᴀᴍᴍᴀᴅ ᴀᴍɪɴ ʀɪꜰᴋɪ
2022-03-20 11:16:25+00:00,b'RT @campusnesiacoid: Breaking News:\nGubernur jawa barat Ridwan Hanif bertemu vlogger otomotif Ridwan Kamil di Sirkuit MotoGP Mandalika @rid\xe2\x80\xa6',k
2022-03-20 11:16:25+00:00,b'Miguel Oliveira menyimpulkan putaran kedua musim ini dengan kemenangan setelah putaran di Qatar di m... #MotoGP #motogp #MiguelOliveira #GrandPrixIndonesia #MotoGPMandalika https://t.co/p5T5jqLvTT',Motorcycle Sports
2022-03-20 11:16:21+00:00,b'RT @BiLLRaY2019: Luar biasa Sirkuit Mandalika karya Presiden Jokowi. Jasamu akan selalu dikenang bangsa ini utk selamanya\n\nTerima kasih Pak\xe2\x80\xa6',🇮🇩 𝕬𝖓𝖙𝖔𝖓𝖎𝖚𝖘 𝕹𝖚𝖌𝖗𝖔𝖍𝖔 🇮🇩
2022-03-20 11:16:08+00:00,"b""RT @Rizmaya__: Semula Mencibir, Kini Terpana dgn 'Kesaktian' Pawang Hujan #MotoGPMandalika\n\nSesaat kemudian, setelah pawang melaukan ritual\xe2\x80\xa6""",🇮🇩🍀 SpringSummer 🍀🇮🇩
2022-03-20 11:16:01+00:00,b'RT @BiLLRaY2019: Luar biasa Sirkuit Mandalika karya Presiden Jokowi. Jasamu akan selalu dikenang bangsa ini utk selamanya\n\nTerima kasih Pak\xe2\x80\xa6',August
2022-03-20 11:15:13+00:00,b'Macet total. Situasi di jalan di luar sirkuit mandalika terlihat macet total lantaran membeludaknya pengunjung yang akan pulang setelah menonton MotoGp. #livereport #MotoGP #MotoGPMandalika https://t.co/oHucRlgNP2',Republika.co.id
2022-03-20 11:15:10+00:00,"b'RT @Wandystjk: Wow, luar biasa full penonton\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xe2\x9c\x8a\xe2\x9c\x8a\n#MotoGPMandalika \n#IndonesianGP \n.\n. https://t.co/SQGUWS8xXP'",Septi Orizal
2022-03-20 11:14:56+00:00,b'Highlight MotoGP Mandalika Minggu 20 Maret 2022 : Marc Marquez Gegar Otak hingga Fabio Tirukan Pawang Hujan https://t.co/FgCOGLbTLc\n#MotoGP #MotoGPPertamina #MotoGPMandalika #mandalika #mandalikaGP \nHabis ini Rara diajak Dorna keliling dunia jadi Pawang Hujan Specialist MotoGP',putri jingga
2022-03-20 11:14:52+00:00,b'RT @NarasiNewsroom: Fabio Quartararo gak mau kalah\xf0\x9f\x98\x86 #MotoGPMandalika #IndonesianGP\nhttps://t.co/rzN52KPAoR',Tina
2022-03-20 11:14:49+00:00,"b'RT @Wandystjk: Wow, luar biasa full penonton\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xe2\x9c\x8a\xe2\x9c\x8a\n#MotoGPMandalika \n#IndonesianGP \n.\n. https://t.co/SQGUWS8xXP'",@nuginugraha153
2022-03-20 11:14:49+00:00,"b""RT @Rizmaya__: Semula Mencibir, Kini Terpana dgn 'Kesaktian' Pawang Hujan #MotoGPMandalika\n\nSesaat kemudian, setelah pawang melaukan ritual\xe2\x80\xa6""",SERUAN H7
2022-03-20 11:14:26+00:00,b'MotoGP Mandalika: Miguel Oliveira Juara hingga Viral Pawang Hujan Mendunia yang Ditirukan Fabio Quartararo #IndonesianGP #MotoGP #MotoGPMandalika \n\nhttps://t.co/LMdpWzmnES',Ken Supriyono
2022-03-20 11:14:09+00:00,"b""RT @Rizmaya__: Semula Mencibir, Kini Terpana dgn 'Kesaktian' Pawang Hujan #MotoGPMandalika\n\nSesaat kemudian, setelah pawang melaukan ritual\xe2\x80\xa6""",ronniy.Soen-Ieremías
2022-03-20 11:14:03+00:00,"b'RT @Wandystjk: Wow, luar biasa full penonton\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xe2\x9c\x8a\xe2\x9c\x8a\n#MotoGPMandalika \n#IndonesianGP \n.\n. https://t.co/SQGUWS8xXP'",Sonny Prakosa
2022-03-20 11:14:01+00:00,"b""RT @Rizmaya__: Semula Mencibir, Kini Terpana dgn 'Kesaktian' Pawang Hujan #MotoGPMandalika\n\nSesaat kemudian, setelah pawang melaukan ritual\xe2\x80\xa6""",Indonesia Jaya77
2022-03-20 11:13:55+00:00,b'Highlight MotoGP Mandalika Minggu 20 Maret 2022 : Marc Marquez Gegar Otak hingga Fabio Tirukan Pawang Hujan https://t.co/FgCOGLbTLc\n#MotoGP #MotoGPPertamina #MotoGPMandalika #mandalika #mandalikaGP\nBintang hari ini Rara Isti Wulandari sang Pawang Hujan..',putri jingga
2022-03-20 11:13:50+00:00,b'RT @Rizmaya__: Indonesia Raya \n\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\n\nSirkuit Mandalika \n#IndonesianGP \n#MotoGPMandalika https://t.co/nJytZy9n29',August
2022-03-20 11:13:40+00:00,b'RT @ndorokakung: Aksi penonton ini mencuri perhatian @FabioQ20...\n\n#MotoGPMandalika\n#IndonesianGP \xf0\x9f\x87\xae\xf0\x9f\x87\xa9 https://t.co/ZNUIPsWMyR',mayrafli
2022-03-20 11:13:39+00:00,b'RT @campusnesiacoid: Breaking News:\nGubernur jawa barat Ridwan Hanif bertemu vlogger otomotif Ridwan Kamil di Sirkuit MotoGP Mandalika @rid\xe2\x80\xa6',kang kupi
2022-03-20 11:13:35+00:00,b'RT @BiLLRaY2019: Bikin merinding...Indonesia Raya berkumandang di Mandalika\n\n#IndonesianGP \n#MotoGPMandalika https://t.co/4LvMAWkkoO',Anton Delau
2022-03-20 11:13:13+00:00,"b'RT @BadmintonLive1: Warm Up Marc Marquez terjatuh, lalu dibawa pake Helikopter ke Rumah Sakit di Mataram\n\n#MotoGP #MotoGPMandalika https://\xe2\x80\xa6'",Fira Rabbiani
2022-03-20 11:13:03+00:00,"b""RT @Rizmaya__: Semula Mencibir, Kini Terpana dgn 'Kesaktian' Pawang Hujan #MotoGPMandalika\n\nSesaat kemudian, setelah pawang melaukan ritual\xe2\x80\xa6""",August
2022-03-20 11:12:55+00:00,"b'Coba kalau akun @MotoGP ngga ngetweet masalah dukun, pasti ngga kira viral\xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x86\n\n#MotoGPMandalika \n#MotoGP \n#IndonesianGP'",mahali pali
2022-03-20 11:11:40+00:00,b'VIRAL! Seorang Suami asal Lombok tega meninggalkan anak istri demi nonton GP! Sang istripun hanya bisa berdoa agar suami ingat pulang\xf0\x9f\x98\xad\n\n#MotoGP #MotoGPMandalika #gpmandalika \n#Viral https://t.co/CD03ZcJE4i',yourHolic
2022-03-20 11:11:23+00:00,"b'Aksi Pawang Hujan di Ajang MotoGP Mandalika Dianggap Memalukan, Warganet Sentil Penyelenggara \n#pawang #MotoGP #MotoGPMandalika https://t.co/ZAe0GphrD3'",medianekita.com
2022-03-20 11:11:01+00:00,"b'Mandalika aja ada pawangnya, masak kamu nggak ~ #MotorGP #MandalikaTanpaBatas #MotoGPMandalika #MandalikaKitaBangga #KabinetJokowiGagal #MinyakGoreng #JelasLebihEnak'",erteha
2022-03-20 11:11:00+00:00,b'Kalo di kamus kadrun kira2 artinya apa yah????\n#MotoGPMandalika https://t.co/3Qtlpqdm1C',Lo mo nanye kan
2022-03-20 11:10:38+00:00,"b'Kenapa harus malu!\nHargailah profesi mereka!\nToh ga ngerugiin kita juga kan?\nGa ada yang memalukan!\nIni Indonesia harusnya kalian tau, nikmatin aja haha\n#MotoGPMandalika'",Anarki.
2022-03-20 11:10:28+00:00,"b""RT @Rizmaya__: Semula Mencibir, Kini Terpana dgn 'Kesaktian' Pawang Hujan #MotoGPMandalika\n\nSesaat kemudian, setelah pawang melaukan ritual\xe2\x80\xa6""",Leokembara
2022-03-20 11:10:26+00:00,"b'RT @BadmintonLive1: Warm Up Marc Marquez terjatuh, lalu dibawa pake Helikopter ke Rumah Sakit di Mataram\n\n#MotoGP #MotoGPMandalika https://\xe2\x80\xa6'",_
2022-03-20 11:10:14+00:00,"b'Miguel Oliveira Sebut Sosok Risman di MotoGP Mandalika 2022, Siapakah Dia?\n\n#IndonesianGP\n#MotoGPMandalika\n#Rara\n#Pawang\n#MotoGPPertamina\n\nhttps://t.co/CEPSbb6mh4'",ayojakarta
2022-03-20 11:10:12+00:00,"b'Sumpah, keren!\n\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8 #MandalikaKitaBangga #MotoGPMandalika https://t.co/v4kgrBvRBK'",adrsk
2022-03-20 11:10:05+00:00,"b'MotoGP Mandalika 2022 Telah Usai, Jokowi Ucapkan Selamat Kepada Para Pemenang https://t.co/g1EjeKvRSU #Jokowi #MiguelOliveira #MotoGPIndonesia #MotoGPMandalika https://t.co/SithCFVAdW'",Beritabaru.co
2022-03-20 11:10:04+00:00,b'#MotoGPMandalika yang trending nya malah shaman nya anjir \xf0\x9f\x98\x82',Pams
2022-03-20 11:10:01+00:00,"b'RT @BadmintonLive1: Warm Up Marc Marquez terjatuh, lalu dibawa pake Helikopter ke Rumah Sakit di Mataram\n\n#MotoGP #MotoGPMandalika https://\xe2\x80\xa6'",Elfrida diva
2022-03-20 11:09:57+00:00,"b'Miguel Oliveira Sebut Sosok Risman di MotoGP Mandalika 2022, Siapakah Dia?\n\n#IndonesianGP\n#MotoGPMandalika\n#Rara\n#Pawang\n#MotoGPPertamina\n\nhttps://t.co/hXs1ChAUuU'",Ayo Bandung
2022-03-20 11:09:25+00:00,"b'Gimana ya bangganya bapak\xc2\xb2 penggemar moto gp di Indon\xc3\xa9sia, yang biasanya ngeramein warung\xc2\xb2 kopi atau rumah-rumah? #MandalikaMendunia #MotoGPMandalika'",aryaa
2022-03-20 11:09:21+00:00,b'Di luar kontroversi adanya klenik dibalapan. Pemenang #MotoGPMandalika sudah diprediksi oleh masyarakat setempat. Pelajarannya adalah untuk mendapatkan sesuatu perlu juga memenangkan hati yang berada di sekitarnya. Jadi untuk menemukanmu perlu dengan menaklukan hati kelurgamu? \xf0\x9f\x98\x84 https://t.co/soWUv8Tzn4',Menuju Tak Terbatas
2022-03-20 11:09:19+00:00,"b'RT @03__nakula: Presiden Jokowi ucapkan terima kasih untuk seluruh masyarakat NTB, karena partisipasi warga NTB dan doa seluruh rakyat Indo\xe2\x80\xa6'",Aryaka Mandha
2022-03-20 11:08:47+00:00,b'Sukses #MotoGPMandalika  2022  adalah sukses untuk kita semua dan kebanggan bagi #Indonesiamotogp https://t.co/uVtcYJvtsS',UdinNRD
2022-03-20 11:08:38+00:00,b'@msaid_didu dan pagelaran @MotoGP #mandalikaGP #MotoGPMandalika  berhasil dan sukses besar...Indonesia bangga!! Manusia Merana satu ini yg makin kejang2',Mingfan
2022-03-20 11:08:30+00:00,b'RT @ndorokakung: Aksi penonton ini mencuri perhatian @FabioQ20...\n\n#MotoGPMandalika\n#IndonesianGP \xf0\x9f\x87\xae\xf0\x9f\x87\xa9 https://t.co/ZNUIPsWMyR',Nick Susilo
2022-03-20 11:07:32+00:00,b'RT @ndorokakung: Kamu viral Mas Risman ...\n\n #MotoGPMandalika #Indonesiamotogp \n\nhttps://t.co/AH2HtfLOED',Nick Susilo
2022-03-20 11:07:10+00:00,"b'RT @BadmintonLive1: Warm Up Marc Marquez terjatuh, lalu dibawa pake Helikopter ke Rumah Sakit di Mataram\n\n#MotoGP #MotoGPMandalika https://\xe2\x80\xa6'",Indah
2022-03-20 11:07:08+00:00,"b'RT @Wandystjk: Wow, luar biasa full penonton\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xe2\x9c\x8a\xe2\x9c\x8a\n#MotoGPMandalika \n#IndonesianGP \n.\n. https://t.co/SQGUWS8xXP'",Dasef Akhwandi
2022-03-20 11:07:05+00:00,"b'RT @BiLLRaY2019: Alhamdulillah...\n\nPresiden Jokowi dan Ibu Iriana Joko Widodo tiba di Bandara Internasional Lombok Zainuddin Abdul Madjid,\xe2\x80\xa6'",GaryGalak
2022-03-20 11:07:01+00:00,b'RT @BiLLRaY2019: Pak Ganjar...Pak Ganjar...Pak Ganjar...Pak Ganjar\n\nTeriakan Pak Ganjar terdengar digelaran balapan MotoGP Mandalika 2022\xe2\x80\xa6',GaryGalak
2022-03-20 11:06:56+00:00,"b'RT @BadmintonLive1: Warm Up Marc Marquez terjatuh, lalu dibawa pake Helikopter ke Rumah Sakit di Mataram\n\n#MotoGP #MotoGPMandalika https://\xe2\x80\xa6'",GaryGalak
2022-03-20 11:06:54+00:00,b'@budimandjatmiko Hujan pun reda melalui permohonan Mbak Rara dan Oliveira juara lewat doa Mas Risman\n\n#MotoGPMandalika #IndonesianGP \xf0\x9f\x87\xae\xf0\x9f\x87\xa9 https://t.co/lfb5YXN4ud',Ari3Pras 🇮🇩
2022-03-20 11:06:39+00:00,b'RT @farhankudosan: Job yg terlihat : pawang hujan\n\nJob sebenernya :\n- buat entertainment\n- bagian dari rating and mass communication\n- buat\xe2\x80\xa6',GaryGalak
2022-03-20 11:06:29+00:00,b'RT @BiLLRaY2019: Luar biasa Sirkuit Mandalika karya Presiden Jokowi. Jasamu akan selalu dikenang bangsa ini utk selamanya\n\nTerima kasih Pak\xe2\x80\xa6',GaryGalak
